CCTV-1综合HD,rtp://238.1.78.166:7200
中甲联赛HD,rtp://238.1.79.39:4424
卡酷少儿,rtp://238.1.78.97:6648
哈哈炫动,rtp://238.1.78.82:6528
金鹰卡通,rtp://238.1.78.100:6672
山东教育卫视,rtp://238.1.78.254:7904
财富天下,rtp://238.1.78.25:6128
东方财*浦东,rtp://238.1.78.73:6456
都市剧场,rtp://238.1.78.74:6464
金色频道,rtp://238.1.78.76:6480
游戏风云,rtp://238.1.78.81:6520
法治天地,rtp://238.1.78.84:6544
七彩戏剧,rtp://238.1.78.85:6552
合肥新闻频道,rtp://238.1.78.111:6760
肥东新闻综合,rtp://238.1.78.183:7336
肥东经济生活,rtp://238.1.78.184:7344
肥西新闻综合,rtp://238.1.78.185:7352
长丰电视台,rtp://238.1.78.182:7328
滁州新闻综合,rtp://238.1.78.132:6928
滁州公共频道,rtp://238.1.78.133:6936
滁州科教频道,rtp://238.1.78.134:6944
全椒综合频道,rtp://238.1.78.203:7496
来安新闻综合,rtp://238.1.78.204:7504
定远新闻综合,rtp://238.1.78.205:7512
凤阳新闻频道,rtp://238.1.78.207:7528
明光综合频道,rtp://238.1.78.208:7536
芜湖新闻综合,rtp://238.1.78.112:6768
芜湖公共频道,rtp://238.1.78.80:6512
芜湖生活频道,rtp://238.1.78.152:7088
芜湖教育频道,rtp://238.1.78.167:7208
湾沚新闻综合,rtp://238.1.78.187:7368
繁昌新闻综合,rtp://238.1.78.190:7392
无为新闻频道,rtp://238.1.78.188:7376
南陵新闻综合,rtp://238.1.78.189:7384
马鞍山新闻综合,rtp://238.1.79.15:4232
马鞍山公共频道,rtp://238.1.78.77:6488
安庆新闻综合,rtp://238.1.78.117:6808
安庆公共频道,rtp://238.1.78.118:6816
安庆教育频道,rtp://238.1.78.120:6832
潜山综合频道,rtp://238.1.78.192:7408
桐城综合频道,rtp://238.1.78.28:6152
太湖新闻综合,rtp://238.1.79.12:4208
黄山新闻综合,rtp://238.1.78.130:6912
黄山公共频道,rtp://238.1.78.131:6920
徽州新闻频道,rtp://238.1.78.138:6976
太平电视台,rtp://238.1.78.199:7464
歙县综合频道,rtp://238.1.78.200:7472
休宁新闻综合,rtp://238.1.79.20:4272
祁门综合频道,rtp://238.1.79.14:4224
黟县新闻综合,rtp://238.1.78.149:7064
宣城综合频道,rtp://238.1.78.142:7008
宣城公共频道,rtp://238.1.78.143:7016
广德新闻综合,rtp://238.1.78.212:7568
广德生活频道,rtp://238.1.78.213:7576
郎溪新闻频道,rtp://238.1.78.214:7584
旌德新闻综合,rtp://238.1.78.215:7592
宁国新闻综合,rtp://238.1.78.216:7600
绩溪新闻频道,rtp://238.1.78.218:7616
池州新闻综合,rtp://238.1.78.147:7048
池州公共频道,rtp://238.1.78.148:7056
石台综合频道,rtp://238.1.78.221:7640
东至综合频道,rtp://238.1.79.13:4216
铜陵新闻综合,rtp://238.1.78.139:6984
铜陵公共频道,rtp://238.1.78.140:6992
铜陵科教频道,rtp://238.1.78.141:7000
义安新闻综合,rtp://238.1.78.211:7560
枞阳电视台,rtp://238.1.78.210:7552
六安综合频道,rtp://238.1.78.144:7024
六安公共频道,rtp://238.1.78.145:7032
霍山综合频道,rtp://238.1.78.220:7632
霍邱新闻综合,rtp://238.1.78.119:6824
金寨综合频道,rtp://238.1.79.21:4280
淮南新闻综合,rtp://238.1.78.113:6776
淮南公共频道,rtp://238.1.78.114:6784
寿县新闻综合,rtp://238.1.78.146:7040
淮北新闻综合,rtp://238.1.78.135:6952
淮北公共频道,rtp://238.1.78.136:6960
淮北教育频道,rtp://238.1.78.137:6968
濉溪新闻频道,rtp://238.1.78.209:7544
宿州新闻综合,rtp://238.1.78.121:6840
宿州公共频道,rtp://238.1.78.122:6848
宿州科教频道,rtp://238.1.78.123:6856
萧县新闻综合,rtp://238.1.79.46:4480
泗县新闻频道,rtp://238.1.78.193:7416
蚌埠新闻综合,rtp://238.1.78.180:7312
蚌埠公共频道,rtp://238.1.78.181:7320
五河新闻综合,rtp://238.1.79.52:4528
固镇新闻综合,rtp://238.1.79.47:4488
阜阳新闻综合,rtp://238.1.78.124:6864
阜阳公共频道,rtp://238.1.78.125:6872
阜阳教育频道,rtp://238.1.78.126:6880
阜阳都市频道,rtp://238.1.78.127:6888
颍上新闻综合,rtp://238.1.78.194:7424
界首综合频道,rtp://238.1.78.195:7432
临泉新闻频道,rtp://238.1.78.29:6160
阜南新闻综合,rtp://238.1.79.11:4200
亳州综合频道,rtp://238.1.78.128:6896
亳州农村频道,rtp://238.1.78.129:6904
利辛新闻综合,rtp://238.1.78.196:7440
涡阳新闻综合,rtp://238.1.78.197:7448
蒙城新闻频道,rtp://238.1.79.19:4264
